Subject,TripletNumber,Rotation,MovementCondition,STL,Experiment,Retained,RetainedRaw,DistanceTraveled,RT,Go,NoGo
1,1,ccw,stop,-14.50748336,IRLRotn,0.52237784,-7.578387819,0.002198087,577,0,15
1,2,ccw,go,-0.040826002,IRLRotn,-31.8672182,1.301011125,0.080433529,451,15,0
1,3,cw,stop,0.744110023,IRLRotn,-0.653158899,-0.486022083,0.00279201,491,0,-15
1,4,cw,go,13.59453006,IRLRotn,0.648034502,8.809724525,0.08068805,405,-15,0
1,5,ccw,go,-9.677060427,IRLRotn,1.269124796,-12.28139734,0.080712111,466,15,0
1,6,cw,stop,9.023811977,IRLRotn,-1.298761906,-11.71978324,0.004320426,542,0,-15
1,7,cw,go,22.03812325,IRLRotn,0.648208521,14.28529928,0.080183556,416,-15,0
1,8,ccw,stop,2.54566825,IRLRotn,0.480640606,1.22355153,0.000892787,514,0,15
1,10,ccw,go,7.922182917,IRLRotn,0.018467538,0.146303211,0.080251742,411,15,0
1,11,cw,stop,4.377695275,IRLRotn,-1.038313254,-4.545419028,0.000625295,387,0,-15
1,12,cw,go,22.91122664,IRLRotn,1.022990862,23.43797549,0.080863049,395,-15,0
1,13,ccw,go,-19.48793871,IRLRotn,0.098099095,-1.911749151,0.080196267,446,15,0
1,14,cw,stop,-0.20964403,IRLRotn,20.15134068,-4.224608269,0.001466039,519,0,-15
1,15,cw,go,14.38994237,IRLRotn,0.333367943,4.79714548,0.080277161,525,-15,0
1,16,ccw,stop,-6.206976963,IRLRotn,1.356962461,-8.422634738,0.003397174,384,0,15
1,17,ccw,stop,-8.047769862,IRLRotn,0.602796534,-4.851167783,0.001873174,549,0,15
1,18,ccw,go,-6.889642379,IRLRotn,0.991208624,-6.829072944,0.080225511,356,15,0
1,20,cw,go,11.371169,IRLRotn,0.26819231,3.049660084,0.080550752,411,-15,0
1,21,ccw,go,-3.217553941,IRLRotn,-2.790372023,8.9781725,0.080391197,346,15,0
1,22,cw,stop,-4.403050145,IRLRotn,2.572432299,-11.32654841,0.00302377,500,0,-15
1,23,cw,go,13.80005859,IRLRotn,0.629891553,8.69254033,0.080267835,404,-15,0
1,24,ccw,stop,-7.298027814,IRLRotn,0.117395795,-0.856757776,0.003373312,383,0,15
1,25,ccw,stop,-7.911101486,IRLRotn,NaN,NaN,0.001496761,811,0,15
1,28,cw,go,9.722191453,IRLRotn,0.482034937,4.686435947,0.080347266,450,-15,0
1,29,ccw,go,-6.173023877,IRLRotn,1.836303641,-11.33554622,0.080646012,438,15,0
1,31,cw,go,0.521942176,IRLRotn,-0.220034339,-0.114845202,0.080172845,428,-15,0
1,32,ccw,stop,-1.284621105,IRLRotn,5.254777191,-6.750397682,0.004102955,454,0,15
1,33,ccw,stop,6.398310557,IRLRotn,-0.078249457,-0.500664326,0.000876923,438,0,15
1,34,ccw,go,1.11202174,IRLRotn,2.756387184,3.065162474,0.080486873,387,15,0
1,36,cw,go,10.47266988,IRLRotn,0.481058459,5.037966438,0.080656017,345,-15,0
1,37,ccw,go,-5.053456795,IRLRotn,1.518842023,-7.675402543,0.080161848,378,15,0
1,39,cw,go,-1.519492656,IRLRotn,-1.150186193,1.747699473,0.080764852,517,-15,0
1,41,cw,go,1.118190222,IRLRotn,1.331683422,1.489075382,0.080410637,446,-15,0
1,42,ccw,go,-3.872120436,IRLRotn,0.838990197,-3.248671088,0.080360222,396,15,0
1,44,cw,stop,-3.479732804,IRLRotn,2.517385455,-8.759828749,0.003789424,449,0,-15
1,45,ccw,go,-4.393884836,IRLRotn,-0.144340232,0.634214358,0.081654421,573,15,0
1,48,cw,go,4.637660162,IRLRotn,0.703463872,3.262426376,0.081615445,458,-15,0
1,49,cw,go,5.613405046,IRLRotn,0.607906889,3.412427596,0.080656588,502,-15,0
1,50,ccw,go,-10.9567246,IRLRotn,0.726823442,-7.963604279,0.080768503,386,15,0
1,51,ccw,stop,4.96791332,IRLRotn,0.934545698,4.642742023,0.00121665,373,0,15
1,53,ccw,go,-13.26766804,IRLRotn,1.520571741,-20.17444109,0.080984702,405,15,0
1,55,ccw,stop,5.926980014,IRLRotn,-0.141237101,-0.837109472,0.004607174,402,0,15
1,56,cw,go,11.09815358,IRLRotn,-0.234729094,-2.605059537,0.080143192,415,-15,0
1,57,cw,go,9.602029897,IRLRotn,1.352746161,12.98910908,0.080770479,428,-15,0
1,58,ccw,go,-6.272507292,IRLRotn,1.199194759,-7.521957869,0.08129719,404,15,0
1,61,ccw,go,-6.155157293,IRLRotn,-0.468717109,2.885027533,0.080215356,427,15,0
1,62,cw,stop,-6.301110707,IRLRotn,-0.326009416,2.054221423,0.003346112,543,0,-15
1,64,cw,go,13.01659487,IRLRotn,0.677385321,8.817250293,0.080934284,430,-15,0
1,65,cw,go,3.428736205,IRLRotn,-0.051513185,-0.176625123,0.080540361,394,-15,0
1,66,ccw,go,-1.362061378,IRLRotn,1.226022772,-1.669918267,0.081356768,349,15,0
1,69,ccw,go,-15.20475545,IRLRotn,0.80953259,-12.30874506,0.080608978,397,15,0
1,72,cw,go,13.39128145,IRLRotn,0.798495884,10.69288312,0.080303552,358,-15,0
1,73,cw,go,4.274645114,IRLRotn,0.391224665,1.672346601,0.081184421,412,-15,0
1,74,ccw,go,-5.953226762,IRLRotn,0.552927151,-3.29170071,0.080567179,343,15,0
1,77,ccw,go,-0.887605232,IRLRotn,3.807530088,-3.379583627,0.080569877,366,15,0
1,78,cw,stop,1.299300332,IRLRotn,-1.141684903,-1.483391573,0.001524411,378,0,-15
1,80,cw,go,5.587532772,IRLRotn,NaN,NaN,0.080090095,NaN,-15,0
1,81,cw,stop,8.612370104,IRLRotn,0.795103871,6.84772881,0.002683517,474,0,-15
1,83,cw,go,2.77057425,IRLRotn,2.876289054,7.968972389,0.080414419,425,-15,0
1,85,ccw,stop,-10.05546465,IRLRotn,-0.278252476,2.797957933,0.001439515,423,0,15
1,86,ccw,go,-1.195770981,IRLRotn,6.953335402,-8.314596693,0.080440346,416,15,0
1,87,cw,go,10.24373833,IRLRotn,0.63102631,6.464068393,0.080458195,452,-15,0
1,88,ccw,go,-5.950550002,IRLRotn,-0.359221622,2.137566221,0.080663617,374,15,0
1,90,cw,stop,-5.284073881,IRLRotn,-0.472012047,2.49414653,0.001690932,359,0,-15
1,91,cw,go,-3.846351144,IRLRotn,-0.369032236,1.419427563,0.081023675,431,-15,0
1,95,cw,go,11.36333748,IRLRotn,0.24139093,2.743006608,0.08095856,413,-15,0
1,96,ccw,go,-7.165499759,IRLRotn,-0.120648223,0.864504812,0.08022756,391,15,0
1,99,cw,go,2.956200105,IRLRotn,-0.600348012,-1.774748857,0.080693505,396,-15,0
1,101,ccw,stop,-5.708885037,IRLRotn,0.344657749,-1.967611467,0.002157317,542,0,15
1,102,ccw,go,-5.017211977,IRLRotn,0.570210108,-2.860864981,0.080450892,439,15,0
1,103,cw,go,5.183004115,IRLRotn,0.793035119,4.110304285,0.080156252,377,-15,0
1,104,ccw,go,-3.096483694,IRLRotn,0.553323809,-1.713358153,0.080107867,373,15,0
1,105,cw,stop,-2.353200881,IRLRotn,2.362742847,-5.56000855,0.000731957,377,0,-15
1,107,cw,go,0.144876385,IRLRotn,-33.96451745,-4.920656522,0.080272875,351,-15,0
1,110,ccw,go,-8.641865607,IRLRotn,0.278455999,-2.406379322,0.080696382,454,15,0
1,111,cw,go,9.814516209,IRLRotn,0.834885905,8.19400125,0.080697772,395,-15,0
1,112,ccw,go,-7.963184162,IRLRotn,1.033944619,-8.233491415,0.080015494,488,15,0
1,114,cw,stop,-6.665307824,IRLRotn,0.923871598,-6.15788859,0.002953552,429,0,-15
1,115,cw,go,9.715049777,IRLRotn,1.126312818,10.94218509,0.080591755,411,-15,0
1,117,ccw,stop,-0.678335949,IRLRotn,-0.896701786,0.608265058,0.001758722,441,0,15
1,118,ccw,go,-6.331460307,IRLRotn,-0.255393109,1.617011335,0.080140287,412,15,0
1,119,cw,go,6.990816187,IRLRotn,0.569063842,3.978220715,0.080294788,401,-15,0
1,120,ccw,go,-5.485615161,IRLRotn,NaN,NaN,0.080409777,NaN,15,0
1,121,cw,go,10.18174261,IRLRotn,0.006137547,0.062490922,0.080502681,405,-15,0
1,122,ccw,go,4.615298763,IRLRotn,-0.119807244,-0.552946225,0.081771989,398,15,0
1,123,ccw,stop,-0.060486405,IRLRotn,-117.3243677,7.096529205,0.003492754,396,0,15
1,127,ccw,go,-3.476989764,IRLRotn,0.161604593,-0.561897515,0.080072188,368,15,0
1,128,cw,go,4.217438003,IRLRotn,-0.116636038,-0.49190526,0.080600016,335,-15,0
1,129,cw,go,5.268104856,IRLRotn,1.374040432,7.238589069,0.08042382,327,-15,0
1,130,ccw,go,-9.044890486,IRLRotn,0.729829464,-6.601227576,0.080086255,358,15,0
1,135,ccw,go,-4.624951693,IRLRotn,1.694381531,-7.836432731,0.081289829,347,15,0
1,136,cw,go,7.72479483,IRLRotn,1.35325285,10.45360062,0.080385421,468,-15,0
1,137,cw,go,2.210578008,IRLRotn,-0.62486327,-1.381309002,0.08001533,385,-15,0
1,138,ccw,go,-6.769319896,IRLRotn,0.495870945,-3.356709057,0.080196751,314,15,0
1,143,ccw,go,0.11665312,IRLRotn,-15.04844908,-1.755448535,0.080955488,397,15,0
1,144,cw,go,5.284433109,IRLRotn,1.021385091,5.397441193,0.080313422,402,-15,0
1,145,cw,go,4.854829821,IRLRotn,0.367603299,1.784651461,0.08079478,394,-15,0
1,146,ccw,go,-4.038310412,IRLRotn,-0.112453292,0.454121301,0.081052266,406,15,0
1,149,ccw,stop,-4.950868692,IRLRotn,1.494969946,-7.4013999,0.001074794,390,0,15
1,151,ccw,go,-6.098003625,IRLRotn,1.063923354,-6.487808468,0.080242334,394,15,0
1,152,cw,go,13.55506054,IRLRotn,-0.085610734,-1.160458686,0.081778989,430,-15,0
1,153,cw,go,11.7373371,IRLRotn,0.676714121,7.942821755,0.080059794,395,-15,0
1,154,ccw,go,-6.6948684,IRLRotn,0.116518835,-0.780078264,0.080571872,392,15,0
1,156,cw,stop,1.754817572,IRLRotn,-2.114638766,-3.710805266,0.00342147,370,0,-15
1,157,ccw,stop,5.146037426,IRLRotn,-0.128176985,-0.659603563,0.00161032,361,0,15
1,158,cw,stop,1.670717634,IRLRotn,3.410159085,5.697412918,0.001427708,407,0,-15
1,159,ccw,go,-6.524427447,IRLRotn,0.168815502,-1.101424496,0.080294658,486,15,0
2,1,cw,go,13.47422687,IRLRotn,0.644650387,8.686165565,0.080534655,373,-15,0
2,2,cw,go,-1.032926068,IRLRotn,0.943197101,-0.974252873,0.081052472,442,-15,0
2,4,ccw,stop,-10.25338354,IRLRotn,0.284427662,-2.916345908,0.002582105,404,0,15
2,6,ccw,go,-8.276028189,IRLRotn,-0.467045021,3.865277761,0.080409304,372,15,0
2,7,ccw,go,-14.15521702,IRLRotn,0.587635547,-8.318108698,0.080169794,501,15,0
2,9,cw,go,4.239093854,IRLRotn,0.564357133,2.392362852,0.080438315,459,-15,0
2,10,cw,go,2.192191893,IRLRotn,4.172892178,9.147780406,0.080629874,393,-15,0
2,11,cw,stop,-4.912684764,IRLRotn,2.050570325,-10.07380559,0.003562637,544,0,-15
2,14,ccw,go,-20.02201228,IRLRotn,0.853370298,-17.08619059,0.080009352,420,15,0
2,15,ccw,go,-4.697814268,IRLRotn,0.794525344,-3.732532498,0.080314478,357,15,0
2,17,cw,go,11.69099815,IRLRotn,0.412693572,4.824799784,0.080731063,379,-15,0
2,18,cw,go,8.761014982,IRLRotn,0.749589662,6.567166256,0.080234685,547,-15,0
2,21,cw,stop,5.329014753,IRLRotn,0.322879933,1.720631925,0.002562562,453,0,-15
2,22,ccw,go,-6.737235098,IRLRotn,0.430092979,-2.897637512,0.080013679,497,15,0
2,23,ccw,go,-2.503191901,IRLRotn,NaN,NaN,0.080215777,856,15,0
2,25,cw,go,4.505691881,IRLRotn,0.090606522,0.408245071,0.080119464,391,-15,0
2,27,cw,stop,4.387549779,IRLRotn,-1.081299446,-4.744255143,0.002462047,759,0,-15
2,30,ccw,go,-2.525399622,IRLRotn,2.05464694,-5.188804605,0.08057043,490,15,0
2,31,ccw,go,0.958344859,IRLRotn,0.27776346,0.266193184,0.080284652,414,15,0
2,33,cw,go,3.686689417,IRLRotn,0.581834271,2.14504225,0.080597593,426,-15,0
2,34,cw,go,8.41547041,IRLRotn,0.672870258,5.66251975,0.080117145,386,-15,0
2,37,cw,stop,0.028343521,IRLRotn,137.229681,3.889572383,0.00179661,487,0,-15
2,38,ccw,go,-6.430907075,IRLRotn,0.820570114,-5.277010149,0.080128939,469,15,0
2,39,ccw,go,-4.313969238,IRLRotn,0.454329314,-1.959962684,0.08048675,377,15,0
2,41,cw,stop,2.703216013,IRLRotn,NaN,NaN,0.002847147,1020,0,-15
2,43,ccw,go,-1.985679654,IRLRotn,-0.653839691,1.298316171,0.080430732,363,15,0
2,44,cw,go,6.369958423,IRLRotn,0.567837933,3.617104023,0.081238051,504,-15,0
2,46,cw,go,4.759126822,IRLRotn,NaN,NaN,0.080195519,420,-15,0
2,48,ccw,stop,1.527633786,IRLRotn,-3.413145216,-5.214035946,0.001706667,757,0,15
2,50,ccw,go,-4.69431606,IRLRotn,0.711294148,-3.339039545,0.080055145,421,15,0
2,51,ccw,go,-5.045220787,IRLRotn,-0.122654955,0.618821329,0.08029163,600,15,0
2,52,cw,go,5.754241966,IRLRotn,NaN,NaN,0.080104762,519,-15,0
2,54,cw,go,6.48502492,IRLRotn,0.66018169,4.281294712,0.080800184,453,-15,0
2,58,ccw,go,-3.696788069,IRLRotn,1.447252673,-5.350186415,0.080431305,412,15,0
2,60,cw,go,5.868068378,IRLRotn,NaN,NaN,0.080777478,379,-15,0
2,64,ccw,stop,-3.606581767,IRLRotn,-0.704282383,2.540052,0.002828685,680,0,15
2,65,cw,stop,2.333886414,IRLRotn,NaN,NaN,0.003910107,662,0,-15
2,67,ccw,go,1.531980232,IRLRotn,2.907321547,4.453959139,0.080196956,381,15,0
2,68,cw,go,4.540539031,IRLRotn,0.703237751,3.193078458,0.080418462,335,-15,0
2,73,cw,stop,8.411420969,IRLRotn,0.156861455,1.31942773,0.002024518,496,0,-15
2,74,ccw,go,-2.705794716,IRLRotn,1.981940397,-5.362723854,0.080332662,390,15,0
2,75,ccw,go,3.933828981,IRLRotn,0.457379406,1.799252364,0.08081267,367,15,0
2,76,cw,go,8.29804276,IRLRotn,1.036819753,8.60357464,0.080495183,360,-15,0
2,77,cw,stop,0.062994376,IRLRotn,-57.31958384,-3.61081139,0.002812197,409,0,-15
2,80,ccw,stop,-1.11210827,IRLRotn,NaN,NaN,0.001649656,NaN,0,15
2,85,ccw,go,-3.651041443,IRLRotn,0.388688655,-1.419118388,0.080205258,343,15,0
2,88,ccw,go,-3.312821809,IRLRotn,0.81301334,-2.693368324,0.080486331,508,15,0
2,91,cw,go,3.03430043,IRLRotn,0.659699623,2.00172685,0.080519532,473,-15,0
2,92,cw,go,2.34585016,IRLRotn,0.81594833,1.914092521,0.080298438,441,-15,0
2,93,ccw,go,-5.860727862,IRLRotn,2.217429125,-12.99574866,0.0800277,438,15,0
2,96,ccw,go,-4.536718814,IRLRotn,NaN,NaN,0.080473891,404,15,0
2,99,cw,go,11.5165544,IRLRotn,0.775319258,8.929006408,0.080729873,367,-15,0
2,100,cw,go,-1.123416027,IRLRotn,2.563766021,-2.880175836,0.080336359,361,-15,0
2,101,ccw,go,-4.654102661,IRLRotn,0.54384025,-2.531088352,0.080212992,378,15,0
2,104,ccw,go,-5.680475411,IRLRotn,NaN,NaN,0.080123364,390,15,0
2,107,cw,go,3.977745273,IRLRotn,1.342321139,5.339411566,0.080087319,361,-15,0
2,108,cw,go,-0.379200362,IRLRotn,NaN,NaN,0.080355561,435,-15,0
2,112,ccw,go,-2.250819859,IRLRotn,NaN,NaN,0.080485106,459,15,0
2,115,cw,go,9.706037954,IRLRotn,1.028071406,9.978500084,0.080145867,410,-15,0
2,116,cw,go,1.872193423,IRLRotn,-0.984422871,-1.843030025,0.080220148,428,-15,0
2,117,ccw,go,-2.687150264,IRLRotn,0.65016212,-1.747083312,0.080998012,383,15,0
2,118,cw,stop,1.290015876,IRLRotn,-0.354525695,-0.457343776,0.003928179,426,0,-15
2,119,cw,stop,-1.065819828,IRLRotn,2.341993574,-2.496143189,0.002455958,635,0,-15
2,125,cw,go,5.551097165,IRLRotn,0.67945057,3.771696135,0.080342425,369,-15,0
2,128,ccw,go,-1.368742027,IRLRotn,1.825906944,-2.499195573,0.080959306,432,15,0
2,130,ccw,stop,-1.991285323,IRLRotn,2.860750706,-5.696570892,0.002083072,562,0,15
2,132,cw,go,4.664210543,IRLRotn,0.450379098,2.100662936,0.080568487,424,-15,0
2,133,cw,go,3.897719929,IRLRotn,-1.226827093,-4.781828409,0.080523424,361,-15,0
2,134,ccw,stop,2.733112936,IRLRotn,1.70567023,4.661789369,0.002976731,361,0,15
2,136,ccw,go,-5.859736501,IRLRotn,1.535853672,-8.99969782,0.080241341,351,15,0
2,137,cw,stop,3.651036002,IRLRotn,0.129320438,0.472153574,0.000922705,345,0,-15
2,140,cw,go,15.49480239,IRLRotn,0.811906897,12.58033693,0.080199908,334,-15,0
2,141,cw,go,2.509104494,IRLRotn,1.183996777,2.970771635,0.08004389,378,-15,0
2,143,cw,stop,1.919039856,IRLRotn,1.106974777,2.124328716,0.004834557,582,0,-15
2,144,ccw,go,-8.381827428,IRLRotn,0.806721106,-6.761797097,0.080454659,530,15,0
2,147,ccw,go,-6.421290946,IRLRotn,0.880039637,-5.650990553,0.0810021,456,15,0
2,155,ccw,go,-4.698188681,IRLRotn,0.060211938,-0.282887044,0.080547656,436,15,0
2,156,cw,go,7.840582455,IRLRotn,0.703287328,5.514182281,0.080942776,423,-15,0
2,157,cw,go,7.559089699,IRLRotn,0.353357963,2.671064538,0.080554044,388,-15,0
2,159,cw,stop,3.931018072,IRLRotn,1.596626292,6.276366808,0.002212719,380,0,-15
3,2,cw,go,1.702976584,IRLRotn,0.502824097,0.856297663,0.080540226,331,-15,0
3,3,cw,go,6.708246968,IRLRotn,0.702722672,4.714037237,0.080179186,403,-15,0
3,4,cw,stop,4.899214275,IRLRotn,0.465332396,2.279763119,0.003895279,385,0,-15
3,5,ccw,go,-7.14626343,IRLRotn,0.859058356,-6.139057316,0.080607063,344,15,0
3,7,ccw,stop,-6.102176873,IRLRotn,0.850497893,-5.189888573,0.003630477,288,0,15
3,8,ccw,go,-3.872942055,IRLRotn,0.404667003,-1.567251856,0.080735532,353,15,0
3,10,cw,go,6.777849958,IRLRotn,0.682380188,4.625070528,0.080878134,316,-15,0
3,11,cw,go,2.87390067,IRLRotn,-1.041956017,-2.994478095,0.080777385,399,-15,0
3,13,ccw,go,-5.241621811,IRLRotn,0.535840093,-2.808671118,0.080735059,405,15,0
3,16,ccw,go,-8.100269651,IRLRotn,0.018103634,-0.146644319,0.080726588,308,15,0
3,17,ccw,stop,-9.765182989,IRLRotn,0.977271981,-9.543239728,0.003878252,383,0,15
3,18,cw,go,10.16279464,IRLRotn,0.875004388,8.892489903,0.080276026,331,-15,0
3,19,cw,go,-3.322923573,IRLRotn,-0.193457662,0.642845025,0.080097539,372,-15,0
3,21,ccw,go,-4.168936681,IRLRotn,0.725044941,-3.022666449,0.080143697,300,15,0
3,24,ccw,go,2.842962607,IRLRotn,-1.646085103,-4.679758397,0.080526874,334,15,0
3,26,cw,go,-0.19700518,IRLRotn,-19.68963141,3.878959382,0.081190535,366,-15,0
3,27,cw,go,-0.912974013,IRLRotn,2.129826488,-1.944476236,0.08082467,318,-15,0
3,29,ccw,go,0.569817877,IRLRotn,2.045590938,1.165614286,0.080548342,308,15,0
3,32,ccw,go,-4.540794245,IRLRotn,0.759153405,-3.447159411,0.080159299,443,15,0
3,33,ccw,stop,0.192949574,IRLRotn,0.910449994,0.175670938,0.001514592,626,0,15
3,34,cw,go,2.161952913,IRLRotn,1.127459695,2.437514773,0.08020244,409,-15,0
3,35,cw,go,4.590908991,IRLRotn,-0.110684872,-0.508144173,0.080023432,478,-15,0
3,36,cw,stop,0.881782851,IRLRotn,-2.984080499,-2.631311009,0.001104502,339,0,-15
3,37,ccw,go,6.837654732,IRLRotn,0.702702184,4.804834914,0.080362141,287,15,0
3,40,ccw,go,1.976259762,IRLRotn,NaN,NaN,0.080269235,NaN,15,0
3,41,cw,stop,5.922017719,IRLRotn,1.338977277,7.929447158,0.002689051,433,0,-15
3,43,ccw,stop,-3.33742384,IRLRotn,0.921345151,-3.074919272,0.001181948,375,0,15
3,45,ccw,go,-3.556742368,IRLRotn,1.322209234,-4.702757601,0.081056577,477,15,0
3,46,ccw,go,4.166859016,IRLRotn,0.254861638,1.061972516,0.080254284,295,15,0
3,47,cw,go,7.68160551,IRLRotn,0.512042226,3.933306387,0.080144267,628,-15,0
3,48,cw,go,1.784996156,IRLRotn,5.371946649,9.588904119,0.081608078,316,-15,0
3,49,cw,stop,-6.529687346,IRLRotn,0.600842694,-3.923314934,0.001737748,479,0,-15
3,52,cw,stop,-1.106638755,IRLRotn,1.482536235,-1.640632054,0.00360933,503,0,-15
3,53,ccw,go,-2.805449239,IRLRotn,1.52397639,-4.275438404,0.080364079,400,15,0
3,54,ccw,go,-4.730174718,IRLRotn,-0.487785526,2.307310763,0.080495274,356,15,0
3,55,cw,go,6.138461078,IRLRotn,-0.078038685,-0.479037427,0.080449684,350,-15,0
3,56,cw,go,5.186818423,IRLRotn,0.76888646,3.988074455,0.080036553,418,-15,0
3,59,ccw,stop,1.539509797,IRLRotn,-4.106052356,-6.321307827,0.001049163,343,0,15
3,61,ccw,go,-3.240120743,IRLRotn,0.081300249,-0.263422623,0.08014932,361,15,0
3,62,ccw,go,-5.999623637,IRLRotn,0.013685112,-0.082105524,0.080405853,358,15,0
3,63,cw,go,2.846706009,IRLRotn,-0.350066993,-0.996537812,0.080102475,346,-15,0
3,64,cw,go,6.645641246,IRLRotn,1.022096167,6.792484448,0.080107421,499,-15,0
3,65,cw,stop,-1.439370494,IRLRotn,2.91288246,-4.192717067,0.002043131,374,0,-15
3,68,cw,stop,3.710778865,IRLRotn,1.147436164,4.257881865,0.003209608,344,0,-15
3,69,ccw,go,-9.946422753,IRLRotn,0.723947311,-7.200686008,0.080489678,392,15,0
3,70,ccw,go,-2.574692794,IRLRotn,-0.030713491,0.079077804,0.081241105,437,15,0
3,71,cw,go,3.984367386,IRLRotn,0.36018085,1.435092831,0.080145563,429,-15,0
3,72,cw,go,1.019330099,IRLRotn,8.265799398,8.425578118,0.08020912,371,-15,0
3,73,cw,stop,-2.451631933,IRLRotn,1.67158652,-4.098114891,0.003534754,335,0,-15
3,74,ccw,stop,5.243988949,IRLRotn,-0.21879964,-1.147382893,0.003406929,440,0,15
3,76,cw,stop,-0.084563497,IRLRotn,7.088824166,-0.599455764,0.002088805,378,0,-15
3,77,ccw,go,-6.01503285,IRLRotn,0.784819746,-4.720716553,0.081156244,425,15,0
3,78,ccw,go,-5.908147012,IRLRotn,0.280696192,-1.658394371,0.080014112,330,15,0
3,79,cw,go,3.004230073,IRLRotn,1.265383975,3.801504591,0.080362146,355,-15,0
3,80,cw,go,3.704563103,IRLRotn,NaN,NaN,0.080129919,NaN,-15,0
3,81,ccw,go,-3.550763425,IRLRotn,0.829358413,-2.944855518,0.081118803,349,15,0
3,82,ccw,go,-3.834599185,IRLRotn,0.385032046,-1.47644357,0.080371733,328,15,0
3,84,cw,stop,-0.857265722,IRLRotn,3.175992167,-2.722669219,0.002024471,345,0,-15
3,85,cw,go,9.848245837,IRLRotn,0.885535167,8.720968027,0.080540236,323,-15,0
3,87,cw,go,3.066659263,IRLRotn,2.060272804,6.318154679,0.080338981,422,-15,0
3,89,ccw,go,-3.433359885,IRLRotn,-0.559869303,1.922232805,0.080368706,311,15,0
3,90,ccw,go,-6.372931016,IRLRotn,0.244657624,-1.559186159,0.080227691,419,15,0
3,93,cw,go,-4.05836681,IRLRotn,-0.322365527,1.308277555,0.080951416,337,-15,0
3,95,cw,go,1.933909854,IRLRotn,-1.852202145,-3.58199198,0.080540822,316,-15,0
3,97,ccw,go,-7.710465005,IRLRotn,0.591057059,-4.557324768,0.080145162,331,15,0
3,98,ccw,go,-4.441189567,IRLRotn,0.998470398,-4.434396315,0.080159569,318,15,0
3,101,cw,go,5.239063503,IRLRotn,0.928842797,4.866266398,0.081323375,507,-15,0
3,103,cw,go,6.159872212,IRLRotn,1.260851135,7.766681868,0.081638872,332,-15,0
3,105,ccw,go,-1.828565519,IRLRotn,2.654368699,-4.853687078,0.080222701,333,15,0
3,106,ccw,go,8.291406929,IRLRotn,-0.077993607,-0.646676731,0.080695218,324,15,0
3,107,cw,stop,2.688013617,IRLRotn,-0.709887979,-1.908188554,0.001905235,456,0,-15
3,109,cw,go,-3.98122929,IRLRotn,0.46068294,-1.834084414,0.080279578,311,-15,0
3,110,ccw,stop,1.16904088,IRLRotn,NaN,NaN,0.002802186,1355,0,15
3,113,ccw,go,1.919040522,IRLRotn,3.778583697,7.25125523,0.081250783,390,15,0
3,114,ccw,go,-3.413000094,IRLRotn,-0.031813239,0.108578587,0.080854053,326,15,0
3,117,cw,go,10.17764719,IRLRotn,0.386099697,3.929586491,0.080054887,312,-15,0
3,119,cw,go,3.39460998,IRLRotn,1.876311094,6.369344364,0.080527714,315,-15,0
3,120,ccw,stop,-2.152393382,IRLRotn,NaN,NaN,0.00148033,NaN,0,15
3,121,cw,go,1.743061812,IRLRotn,1.268569856,2.211195672,0.08044367,464,-15,0
3,122,ccw,go,-6.313145665,IRLRotn,0.149590552,-0.944386945,0.080456417,367,15,0
3,123,cw,stop,0.76728487,IRLRotn,-8.003917395,-6.141284722,0.00079004,347,0,-15
3,124,cw,stop,7.547469903,IRLRotn,0.851131489,6.423889298,0.001943541,552,0,-15
3,125,ccw,go,-4.533181545,IRLRotn,1.718952434,-7.792323451,0.080551487,346,15,0
3,126,ccw,stop,1.763223796,IRLRotn,2.396507687,4.225579381,0.003521618,397,0,15
3,127,ccw,stop,-1.169328048,IRLRotn,-1.175651573,1.374722359,0.003277113,531,0,15
3,128,cw,go,-1.598388409,IRLRotn,-0.693142261,1.107910556,0.080793545,335,-15,0
3,129,cw,go,3.305947353,IRLRotn,-0.870716817,-2.878543955,0.080761829,494,-15,0
3,130,ccw,go,-4.55793776,IRLRotn,0.451788942,-2.059225879,0.080628529,430,15,0
3,133,ccw,go,-5.91832564,IRLRotn,1.020189255,-6.037812226,0.080205268,311,15,0
3,135,ccw,stop,8.185783844,IRLRotn,0.330626703,2.706438726,0.000909546,429,0,15
3,136,cw,go,-1.64104798,IRLRotn,-2.330185132,3.823945605,0.080616698,412,-15,0
3,137,cw,go,3.529567793,IRLRotn,0.724383399,2.556760314,0.080502705,565,-15,0
3,138,ccw,go,-5.143549536,IRLRotn,1.213092313,-6.239600405,0.0801561,318,15,0
3,139,cw,stop,2.587778998,IRLRotn,-0.33725151,-0.872732376,0.0034846,339,0,-15
3,141,ccw,go,-8.202679236,IRLRotn,1.019872338,-8.365685654,0.080827435,332,15,0
3,144,cw,go,11.06497872,IRLRotn,0.500997548,5.543527209,0.08062991,430,-15,0
3,145,cw,go,-0.960343721,IRLRotn,-1.562776013,1.500802132,0.080453909,409,-15,0
3,146,ccw,go,-2.406531694,IRLRotn,0.883377529,-2.125876022,0.080692233,377,15,0
3,148,cw,stop,3.132834272,IRLRotn,1.760660418,5.515857298,0.004252957,358,0,-15
3,149,ccw,go,-5.336788702,IRLRotn,1.312367207,-7.003826484,0.080279617,381,15,0
3,152,cw,go,6.166608544,IRLRotn,0.436929784,2.694374936,0.080259371,311,-15,0
