Subject_ID,triplet_number,Single_triplet_learning,Final_Triplet_Trial_HA,triplet_label,triplet_excluded,Retention_to_next_triplet,Retention_to_2_trials_out,go,nogo,go_1back,nogo_1back,go_SPE,go_1backSPE,Experiment,includeTrip,exptID,tripType,retRatio,includeSubj
1bEsoYX9,36,-0.239463758762952,-5.01311375503582,stop_0,False,-4.51399880058801,NaN,0,0,NaN,NaN,0,NaN,Rotation_Online,1,1,5,18.8504466141638,0
1bEsoYX9,37,2.83101260197151,-3.56959131518227,stop_ccw,False,18.8039915438635,-5.31277018732595,0,-15,0,0,0,-0,Rotation_Online,1,1,4,6.64214335562067,0
1bEsoYX9,38,-2.29229883428599,-17.2502714227882,go_cw,False,-10.366366916698,NaN,15,0,0,-15,19.5741914741152,-0,Rotation_Online,1,1,3,4.52225807632404,0
1bEsoYX9,39,-1.86536349323643,-7.31083984713979,stop_cw,False,3.63869076773295,22.1623318621648,0,15,15,0,0,-19.5741914741152,Rotation_Online,1,1,6,-1.95066043745703,0
1bEsoYX9,40,-7.59996581680787,-5.2149282913013,go_ccw,True,-2.1017710853182,0.603813972959585,NaN,NaN,0,15,NaN,-0,Rotation_Online,0,1,1,0.276550070879265,0
1bEsoYX9,41,-0.815563216470764,-9.8975598063202,go_0,False,-5.28502583668018,NaN,0,0,NaN,NaN,-13.4187080810688,NaN,Rotation_Online,1,1,2,6.48021603959824,0
1bEsoYX9,42,-0.86628919865376,-4.56180798745703,stop_cw,True,6.44706679358933,NaN,NaN,NaN,0,0,NaN,13.4187080810688,Rotation_Online,0,1,6,-7.44216458384598,0
1bEsoYX9,43,-3.17413781897312,-8.701026160727,stop_0,True,-0.185794804260922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Rotation_Online,0,1,5,0.0585339436587632,0
1bEsoYX9,44,-1.30756401620096,-10.3818051592382,stop_ccw,True,-6.60526576584482,-3.84594810048856,NaN,NaN,NaN,NaN,NaN,NaN,Rotation_Online,0,1,4,5.05158117232072,0
1bEsoYX9,45,6.59097682915837,-11.6750802387527,go_0,True,7.7850712630746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Rotation_Online,0,1,2,1.18117108660337,0
1bEsoYX9,46,-3.16365086615212,-9.70552380651685,stop_ccw,True,3.23795906121182,-12.8006865131768,NaN,NaN,NaN,NaN,NaN,NaN,Rotation_Online,0,1,4,-1.0234881149038,0
1bEsoYX9,47,-6.46959562094986,-9.63753811293094,go_cw,False,-0.456618294262512,222.659166951585,15,0,NaN,NaN,14.9315118405078,NaN,Rotation_Online,1,1,3,0.0705791089606728,0
1bEsoYX9,48,1.37724585785327,-17.0277612974716,go_0,True,-2.75296891402013,NaN,NaN,NaN,15,0,NaN,-14.9315118405078,Rotation_Online,0,1,2,-1.99889431383821,0
